repository,issue_number,issue_url,state,decision,decision_provenance
infiniflow/ragflow,2401,https://github.com/infiniflow/ragflow/issues/2401,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
infiniflow/ragflow,2402,https://github.com/infiniflow/ragflow/issues/2402,closed,Include,Present in released 654-issue dataset
infiniflow/ragflow,2424,https://github.com/infiniflow/ragflow/issues/2424,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
infiniflow/ragflow,2426,https://github.com/infiniflow/ragflow/issues/2426,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
infiniflow/ragflow,2428,https://github.com/infiniflow/ragflow/issues/2428,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
infiniflow/ragflow,2451,https://github.com/infiniflow/ragflow/issues/2451,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
infiniflow/ragflow,2452,https://github.com/infiniflow/ragflow/issues/2452,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
infiniflow/ragflow,2459,https://github.com/infiniflow/ragflow/issues/2459,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
infiniflow/ragflow,2463,https://github.com/infiniflow/ragflow/issues/2463,closed,Include,Present in released 654-issue dataset
infiniflow/ragflow,2465,https://github.com/infiniflow/ragflow/issues/2465,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
infiniflow/ragflow,2479,https://github.com/infiniflow/ragflow/issues/2479,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
infiniflow/ragflow,2499,https://github.com/infiniflow/ragflow/issues/2499,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
infiniflow/ragflow,2506,https://github.com/infiniflow/ragflow/issues/2506,closed,Include,Present in released 654-issue dataset
infiniflow/ragflow,2527,https://github.com/infiniflow/ragflow/issues/2527,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
infiniflow/ragflow,2543,https://github.com/infiniflow/ragflow/issues/2543,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
infiniflow/ragflow,2545,https://github.com/infiniflow/ragflow/issues/2545,closed,Include,Present in released 654-issue dataset
infiniflow/ragflow,2548,https://github.com/infiniflow/ragflow/issues/2548,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
infiniflow/ragflow,2552,https://github.com/infiniflow/ragflow/issues/2552,closed,Include,Present in released 654-issue dataset
infiniflow/ragflow,2554,https://github.com/infiniflow/ragflow/issues/2554,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
infiniflow/ragflow,2559,https://github.com/infiniflow/ragflow/issues/2559,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
infiniflow/ragflow,2566,https://github.com/infiniflow/ragflow/issues/2566,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
infiniflow/ragflow,2575,https://github.com/infiniflow/ragflow/issues/2575,closed,Include,Present in released 654-issue dataset
infiniflow/ragflow,2596,https://github.com/infiniflow/ragflow/issues/2596,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
infiniflow/ragflow,2611,https://github.com/infiniflow/ragflow/issues/2611,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
infiniflow/ragflow,2652,https://github.com/infiniflow/ragflow/issues/2652,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
infiniflow/ragflow,2656,https://github.com/infiniflow/ragflow/issues/2656,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
infiniflow/ragflow,2665,https://github.com/infiniflow/ragflow/issues/2665,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
infiniflow/ragflow,2693,https://github.com/infiniflow/ragflow/issues/2693,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
infiniflow/ragflow,2714,https://github.com/infiniflow/ragflow/issues/2714,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
infiniflow/ragflow,2720,https://github.com/infiniflow/ragflow/issues/2720,closed,Include,Present in released 654-issue dataset
infiniflow/ragflow,2725,https://github.com/infiniflow/ragflow/issues/2725,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
infiniflow/ragflow,2726,https://github.com/infiniflow/ragflow/issues/2726,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
infiniflow/ragflow,2730,https://github.com/infiniflow/ragflow/issues/2730,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
infiniflow/ragflow,2739,https://github.com/infiniflow/ragflow/issues/2739,closed,Include,Present in released 654-issue dataset
infiniflow/ragflow,2749,https://github.com/infiniflow/ragflow/issues/2749,closed,Include,Present in released 654-issue dataset
infiniflow/ragflow,2765,https://github.com/infiniflow/ragflow/issues/2765,closed,Include,Present in released 654-issue dataset
infiniflow/ragflow,2794,https://github.com/infiniflow/ragflow/issues/2794,closed,Include,Present in released 654-issue dataset
infiniflow/ragflow,2813,https://github.com/infiniflow/ragflow/issues/2813,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
infiniflow/ragflow,2851,https://github.com/infiniflow/ragflow/issues/2851,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
infiniflow/ragflow,2860,https://github.com/infiniflow/ragflow/issues/2860,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
infiniflow/ragflow,2861,https://github.com/infiniflow/ragflow/issues/2861,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
infiniflow/ragflow,2886,https://github.com/infiniflow/ragflow/issues/2886,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
infiniflow/ragflow,2948,https://github.com/infiniflow/ragflow/issues/2948,closed,Include,Present in released 654-issue dataset
infiniflow/ragflow,2966,https://github.com/infiniflow/ragflow/issues/2966,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
infiniflow/ragflow,2968,https://github.com/infiniflow/ragflow/issues/2968,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
infiniflow/ragflow,2997,https://github.com/infiniflow/ragflow/issues/2997,closed,Include,Present in released 654-issue dataset
infiniflow/ragflow,2999,https://github.com/infiniflow/ragflow/issues/2999,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
infiniflow/ragflow,3002,https://github.com/infiniflow/ragflow/issues/3002,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
infiniflow/ragflow,3007,https://github.com/infiniflow/ragflow/issues/3007,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
infiniflow/ragflow,3010,https://github.com/infiniflow/ragflow/issues/3010,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
infiniflow/ragflow,3013,https://github.com/infiniflow/ragflow/issues/3013,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
infiniflow/ragflow,3020,https://github.com/infiniflow/ragflow/issues/3020,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
infiniflow/ragflow,3024,https://github.com/infiniflow/ragflow/issues/3024,closed,Include,Present in released 654-issue dataset
infiniflow/ragflow,3054,https://github.com/infiniflow/ragflow/issues/3054,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
infiniflow/ragflow,3062,https://github.com/infiniflow/ragflow/issues/3062,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
infiniflow/ragflow,3063,https://github.com/infiniflow/ragflow/issues/3063,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
infiniflow/ragflow,3073,https://github.com/infiniflow/ragflow/issues/3073,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
infiniflow/ragflow,3091,https://github.com/infiniflow/ragflow/issues/3091,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
infiniflow/ragflow,3099,https://github.com/infiniflow/ragflow/issues/3099,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
infiniflow/ragflow,3147,https://github.com/infiniflow/ragflow/issues/3147,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
infiniflow/ragflow,3151,https://github.com/infiniflow/ragflow/issues/3151,closed,Include,Present in released 654-issue dataset
infiniflow/ragflow,3153,https://github.com/infiniflow/ragflow/issues/3153,closed,Include,Present in released 654-issue dataset
infiniflow/ragflow,3173,https://github.com/infiniflow/ragflow/issues/3173,closed,Include,Present in released 654-issue dataset
infiniflow/ragflow,3179,https://github.com/infiniflow/ragflow/issues/3179,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
infiniflow/ragflow,3182,https://github.com/infiniflow/ragflow/issues/3182,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
infiniflow/ragflow,3195,https://github.com/infiniflow/ragflow/issues/3195,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
infiniflow/ragflow,3217,https://github.com/infiniflow/ragflow/issues/3217,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
infiniflow/ragflow,3219,https://github.com/infiniflow/ragflow/issues/3219,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
infiniflow/ragflow,3236,https://github.com/infiniflow/ragflow/issues/3236,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
infiniflow/ragflow,3253,https://github.com/infiniflow/ragflow/issues/3253,closed,Include,Present in released 654-issue dataset
infiniflow/ragflow,3259,https://github.com/infiniflow/ragflow/issues/3259,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
infiniflow/ragflow,3263,https://github.com/infiniflow/ragflow/issues/3263,closed,Include,Present in released 654-issue dataset
infiniflow/ragflow,3273,https://github.com/infiniflow/ragflow/issues/3273,closed,Include,Present in released 654-issue dataset
infiniflow/ragflow,3282,https://github.com/infiniflow/ragflow/issues/3282,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
infiniflow/ragflow,3299,https://github.com/infiniflow/ragflow/issues/3299,closed,Include,Present in released 654-issue dataset
infiniflow/ragflow,3308,https://github.com/infiniflow/ragflow/issues/3308,closed,Include,Present in released 654-issue dataset
infiniflow/ragflow,3313,https://github.com/infiniflow/ragflow/issues/3313,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
infiniflow/ragflow,3329,https://github.com/infiniflow/ragflow/issues/3329,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
infiniflow/ragflow,3335,https://github.com/infiniflow/ragflow/issues/3335,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
